Label,xcoord,ycoord
151,7.591643505,9.795555158
151,7.598410154,9.67392408
151,7.929990369,9.785803572
151,7.170385363,9.657348614
151,7.519225237,9.103269472
151,7.315869987,9.614298181
151,7.360737409,9.70045713
151,7.192731806,9.42525814
151,7.8943724,9.495078588
151,7.626797832,9.677639364
151,7.82688922,9.212463969
151,7.985063916,9.226793953
151,7.627231542,9.563878176
151,7.404693023,8.984629078
151,7.869755727,9.347906827
151,7.52686251,9.043045624
151,7.982508776,9.526434003
151,7.668440307,9.703876555
151,7.788446461,9.138276425
151,7.293480544,9.126161717
151,7.816126849,9.521386544
151,7.681204447,8.989916231
151,7.487035002,9.721141784
151,7.26747686,9.042276803
151,7.455435935,9.314791576
151,7.725004474,9.15700163
151,7.48826174,9.907997322
151,7.154095878,9.473713757
151,7.345563021,9.196331074
151,7.394180676,9.727104596
151,7.638711685,9.441199612
151,7.419186824,9.466137793
151,7.6882589,9.120233621
151,7.15170201,9.764630719
151,7.265891298,9.682665289
151,7.826513006,9.0401311
151,7.079444347,9.481608599
151,7.408533908,9.078202524
151,7.584180934,9.055392723
151,7.735555391,9.30610722
151,7.180924096,9.361321713
151,7.653062928,9.564636541
151,7.555648487,9.554009093
151,7.44963638,9.261860294
151,7.840793224,9.956369147
151,7.710798028,9.187584373
151,7.475317126,9.083303175
151,7.542256724,9.922399013
151,7.234790629,9.081555163
151,7.409890503,9.948748254
151,7.619496711,9.624059804
151,7.084371655,9.786383506
151,7.130327365,9.71616943
151,7.808991852,9.81940371
151,7.826909572,9.423233197
151,7.208013254,9.090155733
151,7.177917269,9.060819443
53,9.681680194,10.769842
53,9.928813358,10.6997177
53,9.174363143,10.54722724
53,9.180357668,10.17738608
53,9.491530449,10.46748758
53,9.694569301,10.72707946
53,9.754858039,10.673032
53,9.799682641,10.0009821
53,9.665396113,10.94449463
53,9.669863193,10.56453721
53,9.49612159,10.05199512
53,9.984563737,10.2047281
53,9.59327359,10.11557043
53,9.474977074,10.94698386
53,9.108883169,10.72081873
151,7.899535331,8.988305104
151,7.728837737,9.268759035
151,7.89439736,9.737551536
151,7.814589219,9.161449698
151,7.662936886,9.469044847
151,7.207607914,9.745354722
151,7.250685073,9.285031173
151,7.829873858,9.498481397
151,7.701597579,9.787782225
151,7.847846584,9.452152038
151,7.325989041,9.471637556
151,7.88552779,9.362779113
151,7.888005321,9.488239693
151,7.955223769,9.65335616
151,7.601888962,9.373976965
151,7.797531795,9.743002006
151,7.339751162,9.951686612
127,5.365999046,8.500992447
127,5.896382746,8.102735216
127,5.911649214,8.673028941
127,5.593132828,8.327942333
127,5.054363801,8.013936751
127,5.879401133,8.90841991
127,5.140376716,8.582209316
127,5.436492524,8.79857405
127,5.398637098,8.29408317
127,5.867057758,8.247039005
127,5.634028324,8.265517838
127,5.03389796,8.183939683
127,5.484485886,8.971327724
127,5.752805193,8.513907316
127,5.693017543,8.739107437
127,5.808412087,8.752955195
127,5.493199152,8.233811335
127,5.530273623,8.613509657
127,5.480516287,8.603437258
127,5.310355032,8.596617219
127,5.818546765,8.059575619
127,5.367409876,8.00878524
127,5.729632149,8.015731814
127,5.318023018,8.45573506
127,5.971367578,8.405301939
127,5.301161838,8.258884243
127,5.927478762,8.306745625
127,5.32441859,8.793267834
127,5.93267395,8.882321999
127,5.382568299,8.615107277
127,5.452446344,8.760227938
127,5.721331295,8.684427056
127,5.108883527,8.041960224
127,5.0780792,8.885995938
127,5.908915995,8.874833031
127,5.072899072,8.540468729
127,5.039724323,8.571778823
127,5.36905179,8.471613359
127,5.452387421,8.746248293
127,5.811518492,8.342258058
127,5.557285656,8.616363196
127,5.603069678,8.327742429
127,5.25499069,8.05141316
127,5.322076468,8.655049819
127,5.411126078,8.227883381
127,5.715734773,8.9399066
127,5.594150061,8.1756244
127,5.696022121,8.187183672
127,5.1209603,8.650412551
127,5.75811852,8.067198651
127,5.085138872,8.569427831
127,5.469249787,8.918746042
127,5.551950631,8.084551346
127,5.930981338,8.008028056
127,5.04421986,8.402832502
127,5.235071159,8.974825406
127,5.785269712,8.066489541
127,5.236125503,8.711274964
127,5.671972651,8.695663966
127,5.338532675,8.701081533
127,5.740183919,8.247438045
127,5.49184751,8.346285717
127,5.594074106,8.546118043
127,5.16513522,8.896153958
151,7.307048112,9.935554826
151,7.326388373,9.069837349
151,7.790371327,9.407719534
151,7.956026549,9.593904815
151,7.462227419,9.905647621
151,7.101942403,9.103926589
127,5.904893707,8.568497807
127,5.495362163,8.260263055
127,5.596941314,8.940808991
127,5.373621496,8.920702611
127,5.863274175,8.014209293
127,5.647189173,8.241356462
127,5.7451672,8.586437629
127,5.147019894,8.58601494
127,5.509355414,8.710951149
127,6.003701133,8.990010603
127,5.074606278,8.180537712
127,5.926309006,8.218368112
127,5.108313658,8.536196022
127,5.645699203,8.099208535
127,6.02217919,8.216122534
127,5.630108397,8.197006963
127,5.078440169,8.97689267
127,5.193185402,8.628058517
127,5.27493662,8.116606234
127,5.2307388,8.124802699
127,5.226833915,8.293143501
127,5.063032445,8.605870356
127,5.765742061,8.490236202
127,5.30546047,8.952757771
127,5.877444823,8.710676101
127,5.055927938,8.281701595
151,7.897685177,9.520834131
151,7.521118213,9.157608345
151,7.419698007,9.860283056
151,7.873940248,9.491503342
151,7.523287212,9.47386309
151,7.343910925,9.06813146
151,7.554158198,9.102129401
151,7.910550414,9.181554859
151,7.475027818,9.351761314
151,7.354799329,9.076231553
151,7.372234567,9.333954605
151,7.64170315,9.318978016
151,7.587036511,9.00763452
151,7.985333075,9.236141468
151,7.588611895,9.698153993
151,7.901250747,9.36244415
151,7.106877172,9.594554448
151,7.658597199,9.489822916
151,7.6173421,9.145585121
151,7.13415949,9.598494556
151,7.326592087,9.153023979
151,7.351615036,9.893529296
151,7.349908055,9.082681489
151,7.183695351,9.077064571
151,7.460728274,9.489617276
151,7.60014037,9.006170708
151,7.156116918,9.442083134
151,7.470899704,9.012483101
151,7.566779368,9.045342087
151,7.70314303,9.886110317
151,7.756271447,9.828801993
151,7.407851811,9.734096988
74,8.161664758,4.149894897
74,8.043805809,4.775205932
74,8.03355261,4.596094174
74,8.072817133,4.1942741
74,8.669711489,4.203633755
74,8.798687331,4.777388991
74,8.340027642,4.373434215
74,8.317185136,4.177723649
74,8.316273948,5.017075757
74,8.962070992,4.091003673
74,8.716491082,4.339414456
74,8.425846589,4.074511892
74,8.33406775,4.729813374
74,8.946251363,4.06401844
74,8.900059454,4.787867165
119,5.774497005,2.468894921
119,5.465500806,2.697951573
119,5.812536289,2.543970722
119,5.435915319,2.266071404
119,5.455319655,2.118935678
119,5.105969614,2.194321062
119,5.773014249,2.447832888
119,5.567268759,2.911543929
119,5.880906049,2.796554707
119,5.179730024,2.378616425
119,5.706518084,2.429554594
119,5.15258519,2.683309512
119,5.602575054,2.884366673
119,5.493987175,2.860839777
119,5.902779958,2.774407242
119,5.243691339,2.436352929
119,5.947975521,2.650309754
74,8.98860319,4.717492317
74,8.9478789,4.359896268
74,8.053597952,4.990365824
74,8.713504639,4.188507454
74,8.032036484,4.484669011
74,8.730258902,4.83821925
74,8.26740294,4.977005092
74,8.203605916,4.779493862
74,8.006094933,4.710631757
74,8.261269466,5.002693714
74,8.905802308,4.763805875
74,8.421912127,4.100514889
74,8.166193331,4.377035003
74,8.016583587,4.185490938
74,8.598978218,4.53281635
74,8.311729567,4.256678221
74,8.480345309,4.591965433
74,8.779347624,4.955007269
74,8.182962763,4.916787283
74,8.856284973,4.626411391
74,8.127472163,4.171169902
74,8.059675207,4.626837011
74,8.958844343,5.002247775
74,8.518759168,4.186423548
74,8.321907304,4.518208232
74,8.229966244,4.864061944
74,8.262729447,4.279964914
74,8.623565396,4.267322836
74,8.140047311,4.429089967
74,8.437113032,4.843217439
74,8.66077108,4.040699199
74,8.88385705,4.299600965
127,5.931924778,8.013509449
127,5.227674577,8.307837049
127,5.139422058,8.718549919
127,5.326980792,8.699935653
127,5.970458412,8.49448207
74,7.999205299,4.347952114
74,8.153642003,4.31335788
74,8.226444304,4.188177886
74,8.691939145,4.878186682
74,8.783644654,4.118485678
74,8.842386869,4.911939677
74,8.746648064,4.834727045
74,8.856126725,4.32464402
74,8.322365314,4.987051053
74,8.45890996,4.869700302
74,8.096223831,4.648109277
74,8.657159943,4.454443155
74,8.191578531,4.665506749
74,8.97615571,4.556489482
74,8.243275199,4.347672165
74,8.624509131,4.098066991
74,8.457980681,4.741048568
74,8.565864218,4.409076211
74,8.96974714,4.560500606
74,8.756903114,4.078753303
74,8.211968861,4.296795822
74,8.739486627,4.834078758
74,8.728368292,4.459834833
74,8.119384522,4.04398427
74,8.227853175,4.821501954
74,8.474364622,4.816978126
74,8.377468,4.756773931
127,5.193190488,8.073404222
127,5.78538525,8.342570284
127,5.240634311,8.133627378
127,5.528780008,8.113024304
127,5.512974098,8.027294986
127,5.973208752,8.318274523
127,5.74070469,8.016738221
127,6.003723813,8.524512488
127,5.239060055,8.317145844
127,5.375743406,8.584593835
127,5.742773883,8.569330471
127,5.638220712,8.627350733
127,5.103467025,8.376267943
127,5.730220538,8.206686792
127,5.058936361,8.691572498
127,5.042837108,8.272797507
127,5.548815554,8.744453561
127,5.310227192,8.642116889
127,5.633424246,8.382416703
127,5.061349461,8.487172652
127,5.051996337,8.208097508
127,5.309519135,8.337809038
127,5.524761586,8.874016639
127,5.329984492,8.612970449
127,5.761508248,8.574657264
127,5.543553403,8.529740882
127,5.452859115,8.597221622
127,5.087732629,8.214466689
127,5.571599178,8.975001217
127,5.858721041,8.046560717
127,5.885709496,8.875109762
127,5.800664761,8.163348788
119,5.974431511,2.539944727
119,5.313493677,2.204801281
119,5.964201911,2.132110934
119,5.878761682,2.192170621
119,5.344174437,2.886991755
119,5.224256195,2.470124511
61,3.457485581,4.831572488
61,3.039710159,4.71475754
61,3.657185817,4.01859135
61,3.504484281,4.633140487
61,3.692962561,4.974718238
61,3.697978712,4.449924556
61,3.365786212,4.200251986
61,3.191569374,4.763110725
61,3.124028962,4.577348379
61,3.983199482,4.446212345
61,3.232621446,4.332730173
61,3.672794762,4.494303831
61,3.910774855,4.373193957
61,3.119083073,4.534995527
61,3.701363578,4.54081715
61,3.837202979,4.222324685
61,3.30410477,4.39821151
61,3.572236828,4.854653223
61,3.044835193,4.236870991
61,3.670406088,4.549877557
61,3.739267581,4.288580106
61,3.174324087,4.907711446
61,3.425940637,4.780653814
61,3.817488996,4.313517896
61,3.556612431,4.905744312
61,3.042703712,4.927421424
119,5.253134048,2.387155208
119,5.363388064,2.599084881
119,5.798988275,2.871256548
119,5.824155984,2.821478326
119,5.646419078,2.362610985
119,5.233081776,2.719697004
119,5.181722771,2.559330277
119,5.377482875,2.28868897
119,5.874178238,2.012899468
119,5.17928983,2.181955945
119,5.170376868,2.615470184
119,5.163234085,2.14455231
119,5.679706878,2.761307795
119,5.664687621,2.149981933
119,5.475680588,2.989715492
119,5.368475458,2.81749254
119,5.541286008,2.931467873
119,5.404556098,2.748605272
119,5.179300026,2.151016432
119,5.30430118,2.873519602
119,5.906686001,2.595039214
119,5.637651551,2.157579047
119,5.155656036,2.002697387
119,5.186054657,2.459923027
119,5.083300295,2.698284415
119,5.708711704,2.656769801
119,5.231306942,2.086909774
119,5.838976217,2.474782786
119,5.22592319,2.84028006
119,5.612189512,2.896099084
119,5.867855509,2.680827306
119,5.874575796,2.489925367
119,5.276037891,2.171303487
119,5.793783454,2.626726327
119,5.47895551,2.239922231
119,5.663982718,2.221554217
119,5.304063132,2.800413917
119,5.78447656,2.83798431
119,5.18657506,2.949902823
119,5.716388179,2.104251258
119,5.108669327,2.693593832
119,5.812096545,2.517985951
119,5.331150181,2.860145521
119,5.364748646,2.903077429
119,5.408406319,2.682535874
119,5.421530046,2.408422125
119,5.955113218,2.358303698
119,5.357651879,2.629857823
119,5.29382461,2.591217406
119,5.117510662,2.968517375
119,5.369596148,2.977748192
119,5.844514046,2.216991472
119,5.602224987,2.414887471
119,5.82272192,2.100457006
119,5.410545342,2.12367375
119,5.665325193,2.905494336
119,5.433657977,2.641054017
119,5.199408518,2.217879795
119,5.643843586,2.987279183
119,5.219512232,2.523613647
119,5.420116214,2.835181032
119,5.874601334,2.895523054
119,5.675129508,2.907576858
119,5.3872514,2.545433287
119,5.667029255,2.839615943
119,5.085200385,2.462952355
119,5.325780882,2.176711455
119,5.036524855,2.706321223
119,5.57529154,2.718109758
119,5.082164696,2.002087652
119,5.08574517,2.685545594
119,5.888318778,2.037971088
119,5.654230832,2.705946096
119,5.749229924,2.953379335
119,5.017671846,2.310717165
119,5.252783193,2.534602366
119,5.007014071,2.873482975
119,5.908221531,2.04185722
119,5.184942114,2.856736643
119,5.133620733,2.058878136
119,5.758553803,2.46323528
119,5.681245799,2.661126059
119,5.830101453,2.738166141
119,5.899475647,2.599857615
119,5.756478747,2.113812126
119,5.442537191,2.159658053
119,5.762929808,2.616927316
119,5.690357817,2.594481684
119,5.389772779,2.056270804
119,5.994111758,2.658433465
119,5.219265902,2.044267831
119,5.375094317,2.497394871
119,5.097860261,2.952560361
119,5.07197606,2.924503695
119,5.077795018,2.965930384
119,5.625221174,2.436165153
102,11.84921818,5.275894919
102,11.56791577,5.272547138
102,11.11672106,5.816660601
102,11.75508055,5.393912123
102,11.89057015,5.060535475
102,11.23132857,5.810294842
102,11.9556386,5.515531708
102,11.76164807,5.25351841
102,11.97800065,5.752979832
102,11.98937853,5.228121385
102,11.80564261,5.330002317
102,11.77802817,5.326189198
102,11.23914456,5.016769184
102,11.02638761,5.343062581
102,11.60075322,5.45543549
102,11.32227658,5.522019984
102,11.64487324,5.754683538
102,11.37880598,5.652426095
102,11.29227781,5.472461066
102,11.54736777,5.634112373
102,11.27453002,5.54099485
102,11.22875798,5.693021734
102,11.89702156,5.843302451
102,11.53178002,5.65047521
102,11.45890685,5.369548719
102,11.15609849,5.121182706
102,11.68422415,5.7529548
102,11.16726723,5.484534244
102,11.8337649,5.356298423
102,11.67961961,5.842927018
102,11.16544154,5.145589341
102,11.70000331,5.693402123
102,11.00690796,5.631249773
102,11.49857641,5.090230543
102,11.43341949,5.020584211
102,11.76201663,5.8006514
102,11.94111638,5.035614879
102,11.91291024,5.004441846
102,11.61622064,5.649944414
102,11.16084808,5.549612397
102,11.53853017,5.801977233
102,11.21774171,5.575902368
102,11.82118299,5.618498362
102,11.30077619,5.585939772
102,11.57898453,5.251145154
102,11.52963822,5.526818557
102,11.49208406,5.223229723
102,11.48736682,5.097384758
102,11.79425343,5.788825582
102,11.60476578,4.984378113
102,11.70879244,5.397416484
102,11.17075116,5.464027307
102,11.10913355,5.650745174
102,11.42683796,5.012400698
102,11.66841473,5.395907937
102,11.76004665,5.027735596
102,11.20631281,5.262537462
102,11.89142325,5.493229699
102,11.02626561,5.464380786
102,11.93389906,5.703121261
102,11.81701133,5.373604966
102,11.5870089,5.828449293
102,11.79737595,5.91117083
102,11.65195921,5.741213721
61,3.764455785,4.089162777
61,3.038887397,4.972076498
61,3.749219624,4.56080884
102,11.14306576,5.280275629
102,11.77956451,5.352873696
102,11.61154566,5.563686941
102,11.14959162,5.443831969
102,11.11600248,5.37631407
102,11.4115366,5.857402827
102,11.13170774,5.150945347
102,11.10106511,5.076774941
102,11.92110283,5.811926669
102,11.07603197,5.982584426
102,11.25384873,5.50488347
102,11.3600108,5.897953641
102,11.4305655,5.671700099
102,11.38207629,5.578553588
102,11.68770868,5.765786792
102,11.86524776,5.554691875
102,11.69745238,5.333557678
102,11.41130928,5.817551542
102,11.33027427,5.433687663
102,11.84247076,5.679931269
102,11.86104325,5.033119749
102,11.51474027,5.794128556
102,11.28606716,5.676948977
102,11.54717071,5.577601811
102,11.78549513,5.265876348
102,11.20781393,4.994618591
102,11.40218573,5.853849345
102,11.82162704,5.403463991
102,11.51259337,5.301525866
61,3.891923433,4.061582552
61,3.374666994,4.81909586
61,3.490592346,4.237628974
61,3.860853716,4.84105496
61,3.395017031,4.59706193
61,3.279312058,4.197843171
61,3.321715926,4.895728008
61,3.292068786,4.217075885
61,3.481289176,4.211877182
61,3.615760597,4.175325362
61,3.050826238,4.239959527
61,3.868484958,4.656949555
61,3.979437149,4.622903403
61,3.735882008,4.102130757
61,3.545660613,4.469750102
61,3.649542713,4.058211394
61,3.611805972,4.973391997
61,3.974411544,4.470269756
61,3.290609589,4.928650285
61,3.427446149,4.50937029
61,3.716929448,4.881882161
61,3.088176459,4.437177558
61,3.64199023,4.274902329
61,3.830697858,4.052854521
61,3.784468048,4.774929651
61,3.653703521,4.647967178
61,3.649024954,4.520477006
61,3.587191358,4.715785448
61,3.299698574,4.026140043
61,3.831963387,4.544279018
61,3.826206482,4.415050172
61,3.172465401,4.402865404
141,6.220970155,7.145189814
141,6.366587179,7.527431104
141,6.283957062,7.714243539
141,6.784879822,7.628667943
141,6.114493093,7.8759882
141,6.485631722,7.164838956
141,6.844207229,7.246354117
141,6.188812781,7.144489118
141,6.926512136,7.783522766
141,6.958870405,7.15431511
141,6.243044762,7.977539532
141,6.086768446,7.498770278
141,6.390101733,7.292065676
141,6.17217547,7.509266758
141,6.025511778,7.606541697
141,6.46561134,7.090310761
141,6.462680257,7.907414042
141,6.672449561,7.421557942
141,6.907255396,7.435440375
141,6.13992209,7.033210066
141,6.036186923,7.156455249
141,6.466136135,7.363437724
141,6.462201943,7.658573092
141,6.826028854,7.111730261
141,6.525201887,7.430666903
141,6.358336105,7.10192019
141,6.344117431,7.634035751
141,6.041086415,7.802976895
141,6.162706813,7.819104703
141,6.269501432,7.93784833
141,6.90565123,7.585653272
141,6.070713164,7.46900688
141,6.678518751,7.649847428
141,6.554585569,7.051700375
141,6.317009181,7.983750458
141,6.684691264,7.259679411
141,6.214656126,7.040258821
141,6.23349937,7.446146043
141,6.71726891,7.145803576
141,6.855827163,7.433479467
141,6.100129092,7.480578928
141,6.08461609,7.639717046
141,6.267903144,7.133887592
141,6.763717587,7.907524582
141,6.878480062,7.039568232
141,6.976145819,7.915159028
141,6.038270238,7.815420068
141,6.170503269,7.044662605
141,6.534443196,7.553334703
141,6.449330921,7.721327653
141,6.985739063,7.956620155
141,6.140229955,7.521027765
141,6.936388491,7.996800657
141,6.643195791,7.979812187
141,6.225677271,7.846183342
141,6.500708396,7.021848246
141,6.119984486,7.353036387
141,6.382054997,7.816514175
141,6.768209813,7.819597158
141,6.170373562,7.987405028
141,6.415749343,7.934669295
141,6.822307487,7.13078687
141,6.599399601,7.477523808
141,6.560774031,7.663535872
141,6.421524016,7.217059243
141,6.626253402,7.947887359
141,6.404528324,7.76063493
141,6.576352739,7.754032106
141,6.133030156,7.009973176
141,6.288762803,7.829136933
141,6.988214426,7.192040853
141,6.539408401,7.80583225
141,6.475416525,7.291718585
141,6.471706582,7.95758346
141,6.37429949,7.226886942
141,6.491518006,7.125011661
141,6.943437508,7.793625712
141,6.865794834,7.170591067
141,6.299844007,7.298712996
141,6.794456388,7.375621569
141,6.645402957,7.181176725
141,6.924100587,7.283099082
141,6.432326702,7.365361359
141,6.711563977,7.897130571
141,6.660770134,7.851056829
141,6.220398426,7.324641402
141,6.410126776,7.282536823
141,6.94932877,7.516612743
141,6.819529038,7.023477185
141,6.053934518,7.209719094
141,6.332024823,7.787787586
141,6.729125119,7.81757789
141,6.817419023,7.414131349
141,6.116037304,7.74870769
141,6.990995662,7.920558411
141,6.774211794,7.324757102
102,11.43877766,5.459111745
102,11.09102012,5.386300164
102,11.30077725,5.674479712
102,11.36687183,5.340743538
102,11.3027764,5.082934363
102,11.85792759,5.178323675
102,11.4764989,5.414614576
102,11.20400363,5.881935295
102,11.13419158,5.630291051
141,6.428430577,7.178946099
141,6.236022177,7.004860487
141,6.580368353,7.248105809
141,6.664736472,7.77686164
141,6.190472193,7.368326461
141,6.088421288,7.048415774
141,6.719127478,7.598690008
141,6.072757354,7.380932423
141,6.353478867,7.861402971
141,6.584630411,7.388543718
141,6.529568922,7.92615914
141,6.868760238,7.500725669
141,6.247023145,7.847571617
141,6.534859648,7.067749082
141,6.551865921,7.28429059
141,6.064360263,7.301111464
141,6.375665997,7.274052787
141,6.726092624,7.820043374
141,6.08839721,7.390594012
141,6.497778219,7.486840665
141,6.367877734,7.16309191
141,6.277072333,7.11896232
141,6.331233509,7.578289788
169,3.086147676,6.491023271
169,3.608099152,6.800032394
169,3.745912401,6.355614635
169,3.199614796,6.142495455
169,3.599745433,6.946863022
169,3.180211068,6.160840085
169,3.842446927,6.300586784
169,3.979370605,6.350655851
169,3.508530444,6.444624863
169,3.428335852,6.23652488
169,3.295510251,6.121268529
169,3.7952495,6.118067572
169,3.16238688,6.527073645
169,3.633413865,6.620853623
169,3.164271454,6.366467414
169,3.338071609,6.441832739
169,3.03081879,6.661833123
169,3.626595247,6.056814921
169,3.718722252,6.433130994
169,3.278528489,6.146397526
169,3.371275975,6.622575898
169,3.499050191,6.355162259
169,3.323699331,6.586060904
169,3.603464382,6.079153428
169,3.606347623,6.14504662
169,3.958525991,6.176974449
169,3.034597214,6.437635077
169,3.136730806,6.800125308
169,3.390352043,6.181612493
169,3.395757178,6.464344519
169,3.890614381,6.441582402
169,3.327520763,6.075928894
169,3.411949086,6.662955784
169,3.03759974,6.878904458
169,3.685149315,6.667041804
169,3.750715387,6.584453916
169,3.459529572,6.927904357
169,3.212810195,6.445860454
169,3.644098175,6.028800578
169,3.214083778,6.166170435
169,3.235644677,6.667196803
169,3.676432678,6.137580821
169,3.507353589,6.250733018
169,3.829446937,6.910638851
169,3.310082733,6.313464429
169,3.446329503,6.528880882
169,3.789179928,6.698030312
169,3.23303812,6.248863489
169,3.530501172,6.465525746
169,3.481182891,6.013013539
169,3.55135417,6.720765112
169,3.311742766,6.422077874
169,3.248288978,6.094374258
169,3.073480088,6.613216271
169,3.837963205,6.824456099
169,3.52526706,6.613609132
169,3.32600862,6.532489226
169,3.90577414,6.140640832
169,3.213971719,6.932030541
169,3.896856039,6.84058722
169,3.235699613,6.915690462
169,3.560459854,6.106200612
169,3.481070171,6.332413534
169,3.925301095,6.750241302
169,3.84387655,6.954397596
169,3.948021617,6.002112634
169,3.837741531,6.813847352
169,3.81608344,6.29595049
169,3.344261105,6.319971076
169,3.095107024,6.661336505
169,3.422729803,6.398284465
169,3.40872932,6.837713836
169,3.679706244,6.776532008
169,3.435887531,6.927709328
169,3.916928282,6.354628005
169,3.813705298,6.003172334
169,3.767036653,6.204231386
169,3.700142451,6.139241867
169,3.239050507,6.584951324
169,3.526000126,6.942566825
169,3.643560654,6.711757183
169,3.541873127,6.092370221
169,3.844058223,6.202148795
169,3.066467674,6.366648448
169,3.480589227,6.428936844
169,3.325619061,6.264443685
169,3.603636117,6.684024729
169,3.687230644,6.086280035
169,3.133277326,6.534924692
169,3.10281522,6.208033559
169,3.588407588,6.108489644
169,3.129106918,6.537683009
169,3.171485852,6.802913413
169,3.891296053,6.050219823
169,3.963011022,6.584372641
169,3.459667619,6.867436978
141,6.030872852,7.595220652
141,6.290852846,7.163645343
141,6.95806044,7.746116415
141,6.085451173,7.530228014
141,6.736089874,7.18056938
141,6.535353364,7.982502542
141,6.698228933,7.808493766
141,6.605599146,7.583024107
141,6.228724574,7.871942945
141,6.300145249,7.16648535
141,6.282017109,7.071523428
141,6.033397369,7.799988045
141,6.359281851,7.891227498
141,6.43623148,7.320086624
141,6.903442987,7.093574662
141,6.159051065,7.262449918
141,6.791470055,7.746766767
141,6.584459677,7.807472248
141,6.708960372,7.38831886
141,6.47741872,7.176323212
141,6.062866538,7.71138859
141,6.626567969,7.187387998
169,3.368716343,6.71105989
169,3.504459409,6.492452682
169,3.183652882,6.231859389
169,3.730353801,6.51542078
169,3.014475991,6.101599086
169,3.298709843,6.928490307
169,3.2941328,6.558361166
169,3.93068198,6.462007674
169,3.65814066,6.35473792
169,3.962267405,6.431817716
55,4.834843468,4.934589297
55,4.926822111,4.605901384
55,4.177285041,4.77852444
55,4.608926065,4.158404049
55,4.289347925,4.177273605
55,4.340521729,4.914550767
55,4.056323793,4.526322893
55,4.223971337,4.982026114
55,4.341806677,4.228932498
55,4.425795675,4.651564459
55,4.354378322,4.307068962
55,4.774510395,4.490218435
55,4.794186074,4.958217446
55,4.773910652,4.568726587
55,4.931182014,4.55596967
55,4.328150417,4.281624215
55,4.766339372,4.550220827
55,4.873803465,4.270791112
55,4.785472625,4.065721443
55,4.592219636,4.471400712
55,4.939684711,4.401395989
55,4.856662104,4.948614541
50,10.62776225,3.310527791
50,10.91685354,3.660968685
50,11.00462911,3.751500795
50,10.76996239,3.474227804
50,10.95177,3.455010696
50,10.18690988,3.629364403
50,10.14282432,3.644944432
50,10.44359379,3.977113853
50,10.0272962,3.535708175
50,10.78961477,3.26061794
55,4.212531291,4.808244088
55,4.014893735,4.504888519
55,4.127515098,4.358798136
55,4.900794441,4.180556773
55,4.97481897,4.138889093
55,4.144657473,4.128717991
55,4.182633728,4.983441207
55,4.802821632,4.971250367
55,4.146300385,4.038258249
55,4.598160449,5.010268601
55,4.637725191,4.474386562
55,4.76038933,4.213369629
55,4.228681855,4.652020101
55,4.456110505,4.973941789
55,4.635218165,4.811164303
55,4.906081585,4.198246807
55,4.621143376,4.654843619
55,4.30814101,4.859269106
55,4.214265986,4.685884269
55,4.594907632,4.307730411
55,4.652074232,4.235208982
55,4.06181615,4.4801679
55,4.684831016,4.62699441
55,4.728424869,4.030665667
55,4.212850766,4.085407373
55,4.477466813,4.318965007
55,4.373714857,4.703364897
55,4.779359226,4.608492407
55,4.314478418,4.188807941
55,4.20517348,4.514192208
55,4.497262249,4.72864741
55,4.349124559,4.365065776
169,3.855178285,6.329361168
169,3.790525561,6.666171815
169,3.610710385,6.454426384
169,3.366285402,6.754932891
169,3.482113566,6.681257814
169,3.796107007,6.461008136
169,3.61062844,6.090281311
169,3.978934316,6.351875716
169,3.189698896,6.793416583
169,3.416185775,6.752251544
169,3.928568456,6.751068142
169,3.163015573,6.308779458
169,3.93991564,6.425353423
169,3.240097647,6.031317085
169,3.107420541,6.66207544
169,3.510230889,6.106695407
169,3.146456648,6.383279926
169,3.47341674,5.993843673
169,3.266173619,6.712975568
169,3.59119006,6.945942834
169,3.095252934,6.354117042
169,3.786477603,6.838741632
169,3.11281503,6.404861917
169,3.607426139,5.992681396
169,3.567738967,6.058483509
169,3.252660422,6.739241831
169,3.418004112,6.354013681
169,3.155491128,6.934944523
169,3.818434387,6.072259175
169,3.106250933,6.279968691
169,3.145308001,6.722258791
55,4.385105973,4.64346439
169,3.315138856,6.191792169
169,3.196263365,6.792477085
169,3.40754081,6.018467183
169,3.054832944,6.101642758
169,3.629767182,6.957563676
169,3.582268568,6.165595764
169,3.121764455,6.196866699
169,3.227113853,6.469698795
169,3.425637283,6.838707826
169,3.3450983,6.64005979
169,3.745477914,6.086821154
169,3.921071201,6.744064434
169,3.009573507,6.665304645
169,3.05313302,6.575314356
169,3.402414417,6.276068573
169,3.138548908,6.480022339
169,3.459551747,6.321160814
169,3.230305986,6.417559307
169,3.484999268,6.54601428
169,3.290404264,6.335893064
169,3.863300924,6.717604116
169,3.590062301,6.703441186
169,3.434041975,6.209659322
169,3.939469974,6.315695268
169,3.038866875,6.793072516
169,3.540120266,6.213596206
169,3.036620815,6.057474177
169,3.078740945,6.677368299
169,3.44097438,6.018910398
169,3.172768033,6.341004194
169,3.594639976,6.325810209
169,3.454463945,6.151930472
60,7.304494166,4.895988502
60,7.510201773,4.822761247
60,7.710519808,4.82194136
60,7.233319345,4.963897136
60,7.307248228,4.688555208
60,7.341735583,4.93467841
60,7.656117287,4.111523863
60,7.064315391,4.678421591
60,7.044104975,4.196963447
60,7.925418712,4.04062765
60,7.314038697,4.019941424
60,7.027298738,4.239747631
60,7.428824826,4.057370715
60,7.910493714,4.892556578
